"","spname","spcode","trophicgroup","minsize_cm","maxsize_cm","psu","depth_m","relief_m","mpa","density","presabs","prot"
"1036","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9005_2019",27.1272,-0.552298871972566,NA,1,1,"unprotected"
"1037","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9006_2019",28.3464,-0.1207562011358,NA,2,1,"unprotected"
"1038","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9007_2019",21.1836,-0.861565832184909,NA,2.5,1,"unprotected"
"1039","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9008_2019",28.3464,-2.24196047117761,NA,0,0,"unprotected"
"1040","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9009_2019",26.3652,-1.03563748950672,NA,0,0,"unprotected"
"1041","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9010_2019",17.3736,-0.59783700075562,NA,1,1,"unprotected"
"1042","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9011_2019",25.6032,-0.613873999665437,NA,1.5,1,"unprotected"
"1043","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9012_2019",29.1084,-0.812493938192512,NA,3,1,"unprotected"
"1044","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9013_2019",22.86,-0.787457860031187,NA,3.5,1,"unprotected"
"1045","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9014_2019",19.2024,-0.616186139423817,NA,2,1,"unprotected"
"1046","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9015_2019",28.6512,-0.119346757632566,NA,6,1,"unprotected"
"1047","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9016_2019",28.0416,-0.967584026261706,NA,8,1,"unprotected"
"1048","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9017_2019",22.5552,-1.73160554640831,NA,0,0,"unprotected"
"1049","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9018_2019",24.2316,-0.299417328670202,NA,0,0,"unprotected"
"1050","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9019_2019",20.4216,-0.63487827243597,NA,3,1,"unprotected"
"1051","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9020_2019",21.6408,-0.328504066972036,NA,0,0,"unprotected"
"1052","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9021_2019",13.2588,-0.113028730298005,NA,4,1,"unprotected"
"1053","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9022_2019",9.7536,-0.474011650643274,NA,5,1,"unprotected"
"1054","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9023_2019",11.2776,-0.261364764134408,NA,1.5,1,"unprotected"
"1055","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9024_2019",4.572,-0.282694530940742,NA,0,0,"unprotected"
"1056","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9025_2019",7.3152,0.520874959618992,NA,0.5,1,"unprotected"
"1057","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9026_2019",7.4676,-1.38629436111989,NA,0,0,"unprotected"
"1058","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9028_2019",9.906,0.93829681213677,"STEER",1.5,1,"protected"
"1059","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9029_2019",3.9624,-2.04794287462046,"STEER",0,0,"protected"
"1060","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9030_2019",4.8768,-1.28193434579565,"STEER",1.5,1,"protected"
"1061","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9031_2019",6.4008,-0.885519073207401,NA,0,0,"unprotected"
"1062","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9032_2019",4.8768,-0.488167599873407,NA,3.5,1,"unprotected"
"1063","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9033_2019",10.3632,-0.187836737482065,"STEER",2,1,"protected"
"1064","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9034_2019",12.4968,-1.47512557482651,NA,1.5,1,"unprotected"
"1065","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9035_2019",8.0772,-1.40649706843741,"STEER",0,0,"protected"
"1066","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9037_2019",12.4968,-1.50282817737584,"STEER",1,1,"protected"
"1067","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9038_2019",8.0772,-0.575364144903562,"STEER",1,1,"protected"
"1068","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9040_2019",13.4112,-0.691897961159513,NA,1.5,1,"unprotected"
"1069","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9050_2019",14.0208,-1.6157075254477,NA,3.5,1,"unprotected"
"1070","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9060_2019",12.4968,-1.34227747570312,"STEER",0,0,"protected"
"1071","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9072_2019",7.0104,-1.07148362127986,NA,2,1,"unprotected"
"1072","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9075_2019",8.382,-0.928869514081015,"STEER",0,0,"protected"
"1073","Scarus taeniopterus","SCA TAEN","herbivore",5,33,"9076_2019",7.9248,-1.40140799892994,"STEER",0,0,"protected"
